Application ID/ Customer number,Loan No.,Branch,Loan Product,Principal amount,Loan release date,Repayment date,Total Cost,Total Repaid,Loan Interest,Initiation Fee,Penalties
D10265,4,Dagoretti,SUPA FAST,"5000",6/2/2022,2/9/2036,6500,6500,1500,0,0
D10265,5,Dagoretti,SUPA FAST,"5000",7/1/2022,3/9/2036,6500,0,1500,0,800
D10266,1,Dagoretti,SUPA FAST,"8000",3/16/2022,2/9/2044,10400,10400,2400,500,0
D10266,2,Dagoretti,SUPA FAST,"8000",4/13/2022,3/8/2044,10400,10400,2400,0,0
D10266,3,Dagoretti,SUPA FAST,"8000",5/12/2022,4/6/2044,10400,10400,2400,0,0
D10266,4,Dagoretti,SUPA FAST,"8000",6/9/2022,5/4/2044,10400,10400,2400,0,0
D10266,5,Dagoretti,SUPA FAST,"8000",7/6/2022,5/31/2044,10400,10400,2400,0,0
D10266,6,Dagoretti,SUPA FAST,"8000",8/4/2022,6/29/2044,10400,6200,2400,0,1280
D10267,1,Dagoretti,SUPA FAST,"10000",3/17/2022,8/2/2049,13000,13000,3000,500,0
D10267,2,Dagoretti,SUPA FAST,"10000",4/12/2022,8/28/2049,13000,13000,3000,0,0
D10267,3,Dagoretti,SUPA FAST,"10000",5/10/2022,9/25/2049,13000,13000,3000,0,0
D10267,4,Dagoretti,SUPA FAST,"10000",6/9/2022,10/25/2049,13000,13000,3000,0,0
D10268,1,Dagoretti,SUPA FAST,"10000",3/17/2022,8/2/2049,13000,13000,3000,500,0
D10268,2,Dagoretti,SUPA FAST,"10000",4/12/2022,8/28/2049,13000,13000,3000,0,0
D10268,3,Dagoretti,SUPA FAST,"10000",5/6/2022,9/21/2049,13000,13000,3000,0,0
D10268,4,Dagoretti,SUPA FAST,"10000",6/3/2022,10/19/2049,13000,13000,3000,0,0
D10268,5,Dagoretti,SUPA FAST,"15000",6/27/2022,7/22/2063,19500,19500,4500,0,0
D10268,6,Dagoretti,SUPA FAST,"15000",7/25/2022,8/19/2063,19500,19500,4500,0,0
D10268,7,Dagoretti,SUPA FAST,"10000",8/25/2022,1/10/2050,13000,6800,3000,0,2800
D10269,1,Dagoretti,SUPA FAST,"6000",3/17/2022,8/20/2038,7800,7800,1800,500,0
D10270,1,Dagoretti,SUPA FAST,"8000",3/18/2022,2/11/2044,10400,10400,2400,500,0
D10271,1,Dagoretti,SUPA FAST,"8000",3/18/2022,2/11/2044,10400,10400,2400,500,0
D10271,2,Dagoretti,SUPA FAST,"8000",4/4/2022,2/28/2044,10400,10400,2400,0,0
D10271,3,Dagoretti,SUPA FAST,"8000",4/19/2022,3/14/2044,10400,10400,2400,0,0
D10271,4,Dagoretti,SUPA FAST,"10000",5/10/2022,9/25/2049,13000,13000,3000,0,0
D10271,5,Dagoretti,SUPA FAST,"10000",5/23/2022,10/8/2049,13000,2000,3000,0,2800
D10272,1,Dagoretti,SUPA FAST,"4000",3/18/2022,2/28/2033,5200,5200,1200,500,0
D10272,2,Dagoretti,SUPA FAST,"4000",4/11/2022,3/24/2033,5200,5200,1200,0,0
D10272,3,Dagoretti,SUPA FAST,"4000",5/5/2022,4/17/2033,5200,5200,1200,0,0
D10272,4,Dagoretti,SUPA FAST,"4000",6/2/2022,5/15/2033,5200,5200,1200,0,0
D10272,5,Dagoretti,SUPA FAST,"5000",7/1/2022,3/9/2036,6500,6500,1500,0,0
D10272,6,Dagoretti,SUPA FAST,"5000",7/28/2022,4/5/2036,6500,6500,1500,0,0
D10272,7,Dagoretti,SUPA FAST,"5000",8/25/2022,5/3/2036,6500,700,1500,0,800
D10273,1,Dagoretti,SUPA FAST,"4000",3/19/2022,3/1/2033,5200,5200,1200,500,0
D10273,2,Dagoretti,SUPA FAST,"4000",4/19/2022,4/1/2033,5200,5200,1200,0,0
D10273,3,Dagoretti,SUPA FAST,"4000",5/13/2022,4/25/2033,5200,5200,1200,0,0
D10273,4,Dagoretti,SUPA FAST,"4000",6/10/2022,5/23/2033,5200,5200,1200,0,0
D10273,5,Dagoretti,SUPA FAST,"4000",7/6/2022,6/18/2033,5200,5200,1200,0,0
D10273,6,Dagoretti,SUPA FAST,"4000",8/3/2022,7/16/2033,5200,5200,1200,0,0
D10273,7,Dagoretti,SUPA FAST,"4000",8/29/2022,8/11/2033,5200,5200,1200,0,0
D10273,8,Dagoretti,SUPA FAST,"4000",9/26/2022,9/8/2033,5200,5200,1200,0,0
D10273,9,Dagoretti,SUPA FAST,"4000",10/26/2022,10/8/2033,5200,5200,1200,0,0
D10273,10,Dagoretti,SUPA FAST,"4000",11/23/2022,11/5/2033,5200,5200,1200,0,0
D10273,11,Dagoretti,SUPA FAST,"4000",12/23/2022,12/5/2033,5200,5200,1200,0,0
D10273,12,Dagoretti,SUPA FAST,"4000",1/21/2023,1/3/2034,5200,5200,1200,0,0
D10273,13,Dagoretti,SUPA FAST,"4000",2/22/2023,2/4/2034,5200,500,1200,0,640
D10274,1,Dagoretti,SUPA FAST,"10000",3/21/2022,8/6/2049,13000,13000,3000,500,0
D10274,2,Dagoretti,SUPA FAST,"10000",4/19/2022,9/4/2049,13000,13000,3000,0,0
D10275,1,Dagoretti,SUPA FAST,"5000",3/24/2022,12/1/2035,6500,6500,1500,500,0
D10275,2,Dagoretti,SUPA FAST,"5000",4/13/2022,12/21/2035,6500,6500,1500,0,0
D10275,3,Dagoretti,SUPA FAST,"5000",5/6/2022,1/13/2036,6500,6500,1500,0,0
D10275,4,Dagoretti,SUPA FAST,"5000",6/4/2022,2/11/2036,6500,6500,1500,0,0
D10275,5,Dagoretti,SUPA FAST,"5000",7/4/2022,3/12/2036,6500,6500,1500,0,0
D10275,6,Dagoretti,SUPA FAST,"5000",7/30/2022,4/7/2036,6500,6500,1500,0,0
D10275,7,Dagoretti,SUPA FAST,"5000",8/25/2022,5/3/2036,6500,6500,1500,0,0
D10275,8,Dagoretti,SUPA FAST,"7000",9/22/2022,11/21/2041,9100,9100,2100,0,0
D10275,9,Dagoretti,SUPA FAST,"7000",10/21/2022,12/20/2041,9100,9100,2100,0,0
D10275,10,Dagoretti,SUPA FAST,"7000",11/11/2022,1/10/2042,9100,9100,2100,0,0
D10275,11,Dagoretti,SUPA FAST,"7000",12/1/2022,1/30/2042,9100,9100,2100,0,0
D10275,12,Dagoretti,SUPA FAST,"7000",12/21/2022,2/19/2042,9100,9100,2100,0,0
D10275,13,Dagoretti,SUPA FAST,"7000",1/6/2023,3/7/2042,9100,9100,2100,0,0
D10275,14,Dagoretti,SUPA FAST,"7000",1/25/2023,3/26/2042,9100,9100,2100,0,0
D10275,15,Dagoretti,SUPA FAST,"7000",2/9/2023,4/10/2042,9100,9100,2100,0,0
D10275,16,Dagoretti,SUPA FAST,"7000",2/25/2023,4/26/2042,9100,9100,2100,0,0
D10275,17,Dagoretti,SUPA FAST,"7000",3/13/2023,5/12/2042,9100,9100,2100,0,0
D10275,18,Dagoretti,SUPA FAST,"7000",3/21/2023,5/20/2042,9100,9100,2100,0,0
D10275,19,Dagoretti,SUPA FAST,"5000",7/31/2023,4/8/2037,6500,4072,1500,0,0
D10276,1,Dagoretti,SUPA FAST,"7000",3/24/2022,5/23/2041,9100,9100,2100,500,0
D10276,2,Dagoretti,SUPA FAST,"7000",4/21/2022,6/20/2041,9100,9100,2100,0,0
D10277,1,Dagoretti,SUPA FAST,"10000",3/25/2022,8/10/2049,13000,6100,3000,500,2800
D10278,1,Dagoretti,SUPA FAST,"10000",3/25/2022,8/10/2049,13000,13000,3000,500,0
D10278,2,Dagoretti,SUPA FAST,"10000",4/21/2022,9/6/2049,13000,13000,3000,0,0
D10279,1,Dagoretti,SUPA FAST,"3000",3/29/2022,6/15/2030,3900,3900,900,500,0
D10280,1,Dagoretti,SUPA FAST,"10000",4/1/2022,8/17/2049,13000,13000,3000,500,0
D10280,2,Dagoretti,SUPA FAST,"10000",4/27/2022,9/12/2049,13000,13000,3000,0,0
D10280,3,Dagoretti,SUPA FAST,"10000",5/23/2022,10/8/2049,13000,13000,3000,0,0
D10280,4,Dagoretti,SUPA FAST,"10000",6/20/2022,11/5/2049,13000,13000,3000,0,0
D10280,5,Dagoretti,SUPA FAST,"15000",7/18/2022,8/12/2063,19500,19500,4500,0,0
D10280,6,Dagoretti,SUPA FAST,"15000",8/15/2022,9/9/2063,19500,19500,4500,0,0
D10280,7,Dagoretti,SUPA FAST,"15000",9/14/2022,10/9/2063,19500,19500,4500,0,0
D10280,8,Dagoretti,SUPA FAST,"17000",10/13/2022,4/29/2069,21100,21100,2100,0,0
D10280,9,Dagoretti,SUPA FAST,"17000",11/11/2022,5/28/2069,21100,21100,2100,0,0
D10281,1,Dagoretti,SUPA FAST,"10000",4/2/2022,8/18/2049,13000,13000,3000,500,0
D10281,2,Dagoretti,SUPA FAST,"10000",4/25/2022,9/10/2049,13000,0,3000,0,2800
D10282,1,Dagoretti,SUPA FAST,"7000",4/6/2022,6/5/2041,9100,9100,2100,500,0
D10282,2,Dagoretti,SUPA FAST,"7000",4/25/2022,6/24/2041,9100,9100,2100,0,0
D10282,3,Dagoretti,SUPA FAST,"7000",5/16/2022,7/15/2041,9100,9100,2100,0,0
D10282,4,Dagoretti,SUPA FAST,"7000",6/13/2022,8/12/2041,9100,9100,2100,0,0
D10282,5,Dagoretti,SUPA FAST,"7000",7/9/2022,9/7/2041,9100,9100,2100,0,0
D10282,6,Dagoretti,SUPA FAST,"7000",8/4/2022,10/3/2041,9100,9100,2100,0,0
D10282,7,Dagoretti,SUPA FAST,"7000",8/29/2022,10/28/2041,9100,9100,2100,0,0
D10282,8,Dagoretti,SUPA FAST,"7000",9/21/2022,11/20/2041,9100,9100,2100,0,0
D10282,9,Dagoretti,SUPA FAST,"7000",10/15/2022,12/14/2041,9100,9100,2100,0,0
D10282,10,Dagoretti,SUPA FAST,"7000",11/21/2022,1/20/2042,9100,4820,2100,0,1120
D10283,1,Dagoretti,SUPA FAST,"10000",4/6/2022,8/22/2049,13000,2500,3000,500,2800
D10284,1,Dagoretti,SUPA FAST,"10000",4/8/2022,8/24/2049,13000,0,3000,500,2800
D10285,1,Dagoretti,SUPA FAST,"10000",4/11/2022,8/27/2049,13000,13000,3000,500,0
D10285,2,Dagoretti,SUPA FAST,"10000",5/10/2022,9/25/2049,13000,13000,3000,0,0
D10285,3,Dagoretti,SUPA FAST,"10000",5/23/2022,10/8/2049,13000,13000,3000,0,0
D10286,1,Dagoretti,SUPA FAST,"10000",4/11/2022,8/27/2049,13000,13000,3000,500,0
D10286,2,Dagoretti,SUPA FAST,"10000",5/7/2022,9/22/2049,13000,13000,3000,0,0
D10286,3,Dagoretti,SUPA FAST,"10000",5/30/2022,10/15/2049,13000,13000,3000,0,0
D10286,4,Dagoretti,SUPA FAST,"15000",6/20/2022,7/15/2063,19500,2000,4500,0,2400
D10287,1,Dagoretti,SUPA FAST,"10000",4/12/2022,8/28/2049,13000,13000,3000,500,0
D10287,2,Dagoretti,SUPA FAST,"10000",5/4/2022,9/19/2049,13000,13000,3000,0,0
D10287,3,Dagoretti,SUPA FAST,"10000",6/1/2022,10/17/2049,13000,13000,3000,0,0
D10287,4,Dagoretti,SUPA FAST,"10000",7/18/2022,12/3/2049,13000,13000,3000,0,0
D10287,5,Dagoretti,SUPA FAST,"10000",8/15/2022,12/31/2049,13000,1700,3000,0,2800
D10288,1,Dagoretti,SUPA FAST,"10000",4/13/2022,8/29/2049,13000,13000,3000,500,0
D10288,2,Dagoretti,SUPA FAST,"10000",5/9/2022,9/24/2049,13000,13000,3000,0,0
D10288,3,Dagoretti,SUPA FAST,"10000",6/6/2022,10/22/2049,13000,13000,3000,0,0
D10288,4,Dagoretti,SUPA FAST,"10000",7/4/2022,11/19/2049,13000,13000,3000,0,0
D10288,5,Dagoretti,SUPA FAST,"10000",8/1/2022,12/17/2049,13000,13000,3000,0,0
D10288,6,Dagoretti,SUPA FAST,"10000",8/15/2022,12/31/2049,13000,13000,3000,0,0
D10288,7,Dagoretti,SUPA FAST,"12000",9/3/2022,7/12/2055,15600,15600,3600,0,0
D10288,8,Dagoretti,SUPA FAST,"12000",10/1/2022,8/9/2055,15600,15600,3600,0,0
D10288,9,Dagoretti,SUPA FAST,"12000",11/1/2022,9/9/2055,15600,5500,3600,0,1920
D10289,1,Dagoretti,SUPA FAST,"2500",4/13/2022,2/15/2029,3250,3250,750,500,0
D10289,2,Dagoretti,SUPA FAST,"2500",5/9/2022,3/13/2029,3250,3250,750,0,0
D10289,3,Dagoretti,SUPA FAST,"2500",6/7/2022,4/11/2029,3250,100,750,0,400
D10290,1,Dagoretti,SUPA FAST,"10000",4/14/2022,8/30/2049,13000,13000,3000,500,0
D10291,1,Dagoretti,SUPA FAST,"7000",4/19/2022,6/18/2041,9100,2275,2100,500,1120
D10292,1,Dagoretti,SUPA FAST,"7000",4/20/2022,6/19/2041,9100,9100,2100,500,0
D10292,2,Dagoretti,SUPA FAST,"7000",5/16/2022,7/15/2041,9100,2420,2100,0,1120
D10293,1,Dagoretti,SUPA FAST,"5000",4/20/2022,12/28/2035,6500,6500,1500,500,0
D10293,2,Dagoretti,SUPA FAST,"5000",5/10/2022,1/17/2036,6500,3038,1500,0,800
D10294,1,Dagoretti,SUPA FAST,"10000",4/20/2022,9/5/2049,13000,13000,3000,500,0
D10294,2,Dagoretti,SUPA FAST,"10000",5/16/2022,10/1/2049,13000,13000,3000,0,0
D10294,3,Dagoretti,SUPA FAST,"10000",6/11/2022,10/27/2049,13000,13000,3000,0,0
D10294,4,Dagoretti,SUPA FAST,"10000",7/8/2022,11/23/2049,13000,13000,3000,0,0
D10294,5,Dagoretti,SUPA FAST,"10000",8/5/2022,12/21/2049,13000,13000,3000,0,0
D10294,6,Dagoretti,SUPA FAST,"10000",9/3/2022,1/19/2050,13000,13000,3000,0,0
D10294,7,Dagoretti,SUPA FAST,"10000",10/1/2022,2/16/2050,13000,13000,3000,0,0
D10294,8,Dagoretti,SUPA FAST,"10000",10/28/2022,3/15/2050,13000,13000,3000,0,0
D10294,9,Dagoretti,SUPA FAST,"10000",11/24/2022,4/11/2050,13000,13000,3000,0,0
D10294,10,Dagoretti,SUPA FAST,"10000",12/19/2022,5/6/2050,13000,13000,3000,0,0
D10294,11,Dagoretti,SUPA FAST,"10000",1/16/2023,6/3/2050,13000,13000,3000,0,0
D10294,12,Dagoretti,SUPA FAST,"10000",2/13/2023,7/1/2050,13000,13000,3000,0,0
D10294,13,Dagoretti,SUPA FAST,"10000",3/8/2023,7/24/2050,13000,13000,3000,0,0
D10295,1,Dagoretti,SUPA FAST,"4000",4/20/2022,4/2/2033,5200,5200,1200,500,0
D10295,2,Dagoretti,SUPA FAST,"4000",5/6/2022,4/18/2033,5200,5200,1200,0,0
D10295,3,Dagoretti,SUPA FAST,"4000",5/18/2022,4/30/2033,5200,175,1200,0,640
D10296,1,Dagoretti,SUPA FAST,"7000",4/22/2022,6/21/2041,9100,9100,2100,500,0
D10296,2,Dagoretti,SUPA FAST,"7000",5/13/2022,7/12/2041,9100,9100,2100,0,0
D10296,3,Dagoretti,SUPA FAST,"7000",6/7/2022,8/6/2041,9100,9100,2100,0,0
D10296,4,Dagoretti,SUPA FAST,"7000",7/4/2022,9/2/2041,9100,9100,2100,0,0
D10296,5,Dagoretti,SUPA FAST,"7000",8/1/2022,9/30/2041,9100,9100,2100,0,0
D10296,6,Dagoretti,SUPA FAST,"7000",8/27/2022,10/26/2041,9100,9100,2100,0,0
D10297,1,Dagoretti,SUPA FAST,"7000",4/22/2022,6/21/2041,9100,2275,2100,500,1120
D10298,1,Dagoretti,SUPA FAST,"5000",4/23/2022,12/31/2035,6500,6500,1500,500,0
D10298,2,Dagoretti,SUPA FAST,"5000",5/20/2022,1/27/2036,6500,6500,1500,0,0
D10298,3,Dagoretti,SUPA FAST,"5000",6/13/2022,2/20/2036,6500,6500,1500,0,0
D10298,4,Dagoretti,SUPA FAST,"8000",6/25/2022,5/20/2044,10400,10400,2400,0,0
D10298,5,Dagoretti,SUPA FAST,"8000",7/22/2022,6/16/2044,10400,10400,2400,0,0
D10299,1,Dagoretti,SUPA FAST,"10000",4/23/2022,9/8/2049,13000,13000,3000,500,0
D10299,2,Dagoretti,SUPA FAST,"10000",5/21/2022,10/6/2049,13000,13000,3000,0,0
D10299,3,Dagoretti,SUPA FAST,"10000",7/9/2022,11/24/2049,13000,13000,3000,0,0
D10299,4,Dagoretti,SUPA FAST,"5000",8/6/2022,4/14/2036,6500,6500,1500,0,0
D10299,5,Dagoretti,SUPA FAST,"10000",9/9/2022,1/25/2050,13000,13000,3000,0,0
D10299,6,Dagoretti,SUPA FAST,"10000",10/28/2022,3/15/2050,13000,13000,3000,0,0
D10299,7,Dagoretti,SUPA FAST,"10000",11/28/2022,4/15/2050,13000,13000,3000,0,0
D10299,8,Dagoretti,SUPA FAST,"5000",12/28/2022,9/5/2036,6500,6500,1500,0,0
D10299,9,Dagoretti,SUPA FAST,"10000",1/26/2023,6/13/2050,13000,13000,3000,0,0
D10299,10,Dagoretti,SUPA FAST,"10000",2/28/2023,7/16/2050,13000,13000,3000,0,0
D10299,11,Dagoretti,SUPA FAST,"10000",4/8/2023,8/24/2050,13000,13000,3000,0,0
D10299,12,Dagoretti,SUPA FAST,"15000",5/6/2023,5/30/2064,19500,19500,4500,0,0
D10299,13,Dagoretti,SUPA FAST,"10000",6/3/2023,10/19/2050,13000,13000,3000,0,0
D10299,14,Dagoretti,SUPA FAST,"10000",7/5/2023,11/20/2050,13000,13000,3000,0,0
D10299,15,Dagoretti,SUPA FAST,"15000",8/4/2023,8/28/2064,19500,9500,4500,0,2400
D10300,1,Dagoretti,SUPA FAST,"5000",4/25/2022,1/2/2036,6500,6500,1500,500,0
D10300,2,Dagoretti,SUPA FAST,"5000",5/20/2022,1/27/2036,6500,6500,1500,0,0
D10300,3,Dagoretti,SUPA FAST,"5000",6/18/2022,2/25/2036,6500,6500,1500,0,0
D10300,4,Dagoretti,SUPA FAST,"5000",7/16/2022,3/24/2036,6500,6500,1500,0,0
D10300,5,Dagoretti,SUPA FAST,"5000",8/13/2022,4/21/2036,6500,6500,1500,0,0
D10301,1,Dagoretti,SUPA FAST,"4000",4/25/2022,4/7/2033,5200,5200,1200,500,0
D10301,2,Dagoretti,SUPA FAST,"4000",5/9/2022,4/21/2033,5200,5200,1200,0,0
D10301,3,Dagoretti,SUPA FAST,"4000",5/26/2022,5/8/2033,5200,5200,1200,0,0
D10301,4,Dagoretti,SUPA FAST,"7000",6/7/2022,8/6/2041,9100,9100,2100,0,0
D10301,5,Dagoretti,SUPA FAST,"7000",6/24/2022,8/23/2041,9100,1900,2100,0,1120
D10302,1,Dagoretti,SUPA FAST,"10000",4/26/2022,9/11/2049,13000,13000,3000,500,0
D10302,2,Dagoretti,SUPA FAST,"10000",1/23/2023,6/10/2050,13000,13000,3000,0,0
D10302,3,Dagoretti,SUPA FAST,"10000",2/17/2023,7/5/2050,13000,13000,3000,0,0
D10302,4,Dagoretti,SUPA FAST,"10000",3/13/2023,7/29/2050,13000,13000,3000,0,0
D10302,5,Dagoretti,SUPA FAST,"10000",4/11/2023,8/27/2050,13000,13000,3000,0,0
D10302,6,Dagoretti,SUPA FAST,"10000",5/11/2023,9/26/2050,13000,13000,3000,0,0
D10302,7,Dagoretti,SUPA FAST,"10000",6/7/2023,10/23/2050,13000,13000,3000,0,0
D10302,8,Dagoretti,SUPA FAST,"10000",7/6/2023,11/21/2050,13000,13000,3000,0,0
D10303,1,Dagoretti,SUPA FAST,"10000",4/27/2022,9/12/2049,13000,13000,3000,500,0
D10303,2,Dagoretti,SUPA FAST,"10000",5/26/2022,10/11/2049,13000,13000,3000,0,0
D10303,3,Dagoretti,SUPA FAST,"10000",6/22/2022,11/7/2049,13000,13000,3000,0,0
D10303,4,Dagoretti,SUPA FAST,"15000",7/20/2022,8/14/2063,19500,1530,4500,0,2400
D10304,1,Dagoretti,SUPA FAST,"7000",4/27/2022,6/26/2041,9100,9100,2100,500,0
D10305,1,Dagoretti,SUPA FAST,"5000",4/28/2022,1/5/2036,6500,4550,1500,500,800
D10306,1,Dagoretti,SUPA FAST,"8000",5/4/2022,3/29/2044,10400,9146,2400,500,1280
D10307,1,Dagoretti,SUPA FAST,"7000",5/9/2022,7/8/2041,9100,9100,2100,500,0
D10307,2,Dagoretti,SUPA FAST,"7000",5/30/2022,7/29/2041,9100,9100,2100,0,0
D10307,3,Dagoretti,SUPA FAST,"7000",6/23/2022,8/22/2041,9100,9100,2100,0,0
D10307,4,Dagoretti,SUPA FAST,"7000",7/19/2022,9/17/2041,9100,9100,2100,0,0
D10307,5,Dagoretti,SUPA FAST,"7000",8/17/2022,10/16/2041,9100,9100,2100,0,0
D10307,6,Dagoretti,SUPA FAST,"7000",9/19/2022,11/18/2041,9100,9100,2100,0,0
D10307,7,Dagoretti,SUPA FAST,"7000",10/17/2022,12/16/2041,9100,5150,2100,0,1120
D10308,1,Dagoretti,SUPA FAST,"5000",5/9/2022,1/16/2036,6500,6500,1500,500,0
D10308,2,Dagoretti,SUPA FAST,"5000",6/7/2022,2/14/2036,6500,6500,1500,0,0
D10308,3,Dagoretti,SUPA FAST,"5000",7/5/2022,3/13/2036,6500,6500,1500,0,0
D10308,4,Dagoretti,SUPA FAST,"5000",7/19/2022,3/27/2036,6500,6500,1500,0,0
D10309,1,Dagoretti,SUPA FAST,"8000",5/9/2022,4/3/2044,10400,10400,2400,500,0
D10309,2,Dagoretti,SUPA FAST,"8000",6/7/2022,5/2/2044,10400,10400,2400,0,0
D10309,3,Dagoretti,SUPA FAST,"8000",6/30/2022,5/25/2044,10400,10400,2400,0,0
D10309,4,Dagoretti,SUPA FAST,"8000",7/13/2022,6/7/2044,10400,500,2400,0,1280
D10310,1,Dagoretti,SUPA FAST,"3000",5/10/2022,7/27/2030,3900,3900,900,500,0
D10310,2,Dagoretti,SUPA FAST,"3000",6/9/2022,8/26/2030,3900,3900,900,0,0
D10310,3,Dagoretti,SUPA FAST,"3000",7/7/2022,9/23/2030,3900,3900,900,0,0
D10310,4,Dagoretti,SUPA FAST,"3000",8/8/2022,10/25/2030,3900,3900,900,0,0
D10310,5,Dagoretti,SUPA FAST,"3000",9/7/2022,11/24/2030,3900,3900,900,0,0
D10310,6,Dagoretti,SUPA FAST,"3000",10/7/2022,12/24/2030,3900,3900,900,0,0
D10310,7,Dagoretti,SUPA FAST,"3000",11/7/2022,1/24/2031,3900,3900,900,0,0
D10310,8,Dagoretti,SUPA FAST,"3000",12/3/2022,2/19/2031,3900,3900,900,0,0
D10310,9,Dagoretti,SUPA FAST,"3000",1/5/2023,3/24/2031,3900,3900,900,0,0
D10310,10,Dagoretti,SUPA FAST,"3000",2/4/2023,4/23/2031,3900,3900,900,0,0
D10310,11,Dagoretti,SUPA FAST,"3000",3/4/2023,5/21/2031,3900,3900,900,0,0
D10310,12,Dagoretti,SUPA FAST,"3000",4/4/2023,6/21/2031,3900,3900,900,0,0
D10310,13,Dagoretti,SUPA FAST,"3000",5/5/2023,7/22/2031,3900,3900,900,0,0
D10310,14,Dagoretti,SUPA FAST,"3000",6/5/2023,8/22/2031,3900,440,900,0,480
D10311,1,Dagoretti,SUPA FAST,"10000",5/11/2022,9/26/2049,13000,11145,300,500,2800
D10312,1,Dagoretti,SUPA FAST,"5000",5/12/2022,1/19/2036,6500,6500,1500,500,0
D10312,2,Dagoretti,SUPA FAST,"5000",5/26/2022,2/2/2036,6500,6500,1500,0,0
D10312,3,Dagoretti,SUPA FAST,"5000",6/23/2022,3/1/2036,6500,6500,1500,0,0
D10312,4,Dagoretti,SUPA FAST,"5000",7/21/2022,3/29/2036,6500,6500,1500,0,0
D10312,5,Dagoretti,SUPA FAST,"5000",8/19/2022,4/27/2036,6500,6500,1500,0,0
D10313,1,Dagoretti,SUPA FAST,"5000",5/12/2022,1/19/2036,6500,6500,1500,500,0
D10313,2,Dagoretti,SUPA FAST,"5000",6/13/2022,2/20/2036,6500,6500,1500,0,0
D10313,3,Dagoretti,SUPA FAST,"5000",7/7/2022,3/15/2036,6500,6500,1500,0,0
D10313,4,Dagoretti,SUPA FAST,"5000",8/5/2022,4/13/2036,6500,3300,1500,0,800
D10314,1,Dagoretti,SUPA FAST,"3000",5/17/2022,8/3/2030,3900,3900,900,500,0
D10315,1,Dagoretti,SUPA FAST,"5000",5/18/2022,1/25/2036,6500,6500,1500,500,0
D10315,2,Dagoretti,SUPA FAST,"5000",6/14/2022,2/21/2036,6500,6500,1500,0,0
D10315,3,Dagoretti,SUPA FAST,"5000",7/7/2022,3/15/2036,6500,6500,1500,0,0
D10315,4,Dagoretti,SUPA FAST,"5000",8/3/2022,4/11/2036,6500,6500,1500,0,0
D10315,5,Dagoretti,SUPA FAST,"5000",8/29/2022,5/7/2036,6500,6500,1500,0,0
D10315,6,Dagoretti,SUPA FAST,"5000",9/26/2022,6/4/2036,6500,6500,1500,0,0
D10315,7,Dagoretti,SUPA FAST,"5000",10/25/2022,7/3/2036,6500,5035,1500,0,800
D10316,1,Dagoretti,SUPA FAST,"5000",5/20/2022,1/27/2036,6500,6500,1500,500,0
D10316,2,Dagoretti,SUPA FAST,"5000",6/16/2022,2/23/2036,6500,6500,1500,0,0
D10316,3,Dagoretti,SUPA FAST,"5000",7/13/2022,3/21/2036,6500,6500,1500,0,0
D10317,1,Dagoretti,SUPA FAST,"5000",5/24/2022,1/31/2036,6500,3300,1500,500,800
D10318,1,Dagoretti,SUPA FAST,"10000",5/24/2022,10/9/2049,13000,13000,3000,500,0
D10318,2,Dagoretti,SUPA FAST,"10000",6/22/2022,11/7/2049,13000,13000,3000,0,0
D10319,1,Dagoretti,SUPA FAST,"5000",5/27/2022,2/3/2036,6500,6500,1500,500,0
D10319,2,Dagoretti,SUPA FAST,"5000",6/22/2022,2/29/2036,6500,6500,1500,0,0
D10319,3,Dagoretti,SUPA FAST,"5000",7/19/2022,3/27/2036,6500,6500,1500,0,0
D10319,4,Dagoretti,SUPA FAST,"5000",8/17/2022,4/25/2036,6500,6500,1500,0,0
D10319,5,Dagoretti,SUPA FAST,"5000",9/15/2022,5/24/2036,6500,6500,1500,0,0
D10319,6,Dagoretti,SUPA FAST,"5000",10/12/2022,6/20/2036,6500,400,1500,0,800
D10320,1,Dagoretti,SUPA FAST,"5000",5/31/2022,2/7/2036,6500,6500,1500,500,0
D10320,2,Dagoretti,SUPA FAST,"5000",6/28/2022,3/6/2036,6500,6500,1500,0,0
D10320,3,Dagoretti,SUPA FAST,"5000",7/25/2022,4/2/2036,6500,6500,1500,0,0
D10320,4,Dagoretti,SUPA FAST,"5000",8/19/2022,4/27/2036,6500,6500,1500,0,0
D10320,5,Dagoretti,SUPA FAST,"5000",9/9/2022,5/18/2036,6500,6500,1500,0,0
D10320,6,Dagoretti,SUPA FAST,"7000",10/8/2022,12/7/2041,9100,9100,2100,0,0
D10320,7,Dagoretti,SUPA FAST,"7000",11/5/2022,1/4/2042,9100,1100,2100,0,1120
D10321,1,Dagoretti,SUPA FAST,"5000",6/3/2022,2/10/2036,6500,6500,1500,500,0
D10321,2,Dagoretti,SUPA FAST,"5000",7/1/2022,3/9/2036,6500,6500,1500,0,0
D10321,3,Dagoretti,SUPA FAST,"5000",7/29/2022,4/6/2036,6500,6500,1500,0,0
D10321,4,Dagoretti,SUPA FAST,"5000",8/26/2022,5/4/2036,6500,5150,1500,0,800
D10322,1,Dagoretti,SUPA FAST,"5000",6/3/2022,2/10/2036,6500,6500,1500,500,0
D10322,2,Dagoretti,SUPA FAST,"5000",7/7/2022,3/15/2036,6500,6500,1500,0,0
D10322,3,Dagoretti,SUPA FAST,"5000",7/28/2022,4/5/2036,6500,6500,1500,0,0
